player_name,Unnamed: 0,age,player_height,player_weight,gp,pts_media_carrera,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,pts_22_23
Jaylen Brown,10553.333333333334,22.5,199.39,101.22661466666666,67.16666666666667,17.116666666666667,5.066666666666666,2.1333333333333333,4.4,0.03166666666666667,0.13699999999999998,0.23983333333333334,0.5651666666666667,0.11116666666666668,26.6
Jaylen Nowell,11242.333333333334,21.0,193.04,91.171992,39.666666666666664,7.1000000000000005,1.7333333333333332,1.6333333333333335,-0.8666666666666666,0.02,0.08766666666666667,0.19199999999999998,0.5266666666666667,0.1736666666666666,10.8
Jayson Tatum,10773.2,22.0,203.2,94.6192912,73.0,21.259999999999998,6.68,3.08,7.88,0.02579999999999998,0.16560000000000002,0.26020000000000004,0.5708,0.1444,30.1
Jeff Green,8482.07142857143,28.214285714285715,205.1957142857143,106.59412,75.07142857142857,12.485714285714286,4.228571428571429,1.5285714285714285,-2.314285714285714,0.03214285714285713,0.12585714285714283,0.19614285714285715,0.5543571428571429,0.08499999999999998,7.8
Jerami Grant,10105.5,24.5,204.1525,96.3883,69.375,12.125,3.95,1.4625,-3.3125,0.032875,0.1205,0.18612499999999998,0.55425,0.085375,20.5
Jeremiah Robinson-Earl,12111.0,21.0,203.2,109.769264,49.0,7.5,5.6,1.0,-9.8,0.061,0.172,0.152,0.526,0.069,6.8
Jericho Sims,12213.0,23.0,205.74,113.398,41.0,2.2,4.1,0.5,6.5,0.108,0.187,0.068,0.674,0.054,3.4
Jevon Carter,11087.75,24.5,186.055,90.264808,55.75,4.4,1.725,1.475,-1.45,0.022499999999999975,0.09599999999999997,0.145,0.5185,0.14925,8.0
Jimmy Butler,9360.272727272728,27.0,201.12181818181818,102.6354989090909,62.72727272727273,17.527272727272727,5.236363636363636,4.127272727272727,5.418181818181818,0.05245454545454544,0.11754545454545452,0.21990909090909092,0.5725454545454546,0.19427272727272726,22.9
Jock Landale,12209.0,26.0,210.82,115.66596,54.0,4.9,2.6,0.8,-1.1,0.094,0.118,0.172,0.597,0.115,6.6
Joe Harris,10137.5,26.5,198.12,99.79024,51.75,9.4875,2.9,1.3625,-9.225,0.017124999999999974,0.13412499999999997,0.156875,0.5802499999999999,0.09799999999999999,7.6
Joe Ingles,10138.125,30.5,202.8825,100.92421999999999,73.75,8.625,3.2375,3.7625,4.8625,0.013249999999999975,0.11512499999999999,0.14575,0.591375,0.203125,6.9
Joe Wieskamp,12205.0,22.0,198.12,92.98636,29.0,2.1,0.5,0.3,1.5,0.017,0.045,0.129,0.494,0.065,1.0
Joel Embiid,10654.833333333334,25.5,213.36,120.20188,54.666666666666664,25.45,11.049999999999999,3.1666666666666665,7.933333333333334,0.08033333333333333,0.26666666666666666,0.3436666666666666,0.5986666666666666,0.18516666666666667,33.1
John Collins,10885.0,22.0,206.756,105.7776544,58.6,17.080000000000002,8.48,1.56,-1.52,0.08119999999999997,0.1956,0.20879999999999996,0.6322,0.08399999999999999,13.1
John Konchar,11405.333333333334,25.0,195.58,95.25432,44.666666666666664,3.9666666666666663,3.3666666666666667,1.2666666666666666,3.233333333333334,0.06966666666666667,0.165,0.10599999999999994,0.6453333333333333,0.127,5.1
John Wall,8640.7,24.6,192.786,91.171992,61.3,19.18,4.14,8.879999999999999,-0.9600000000000002,0.01689999999999997,0.11000000000000001,0.2767,0.516,0.4044,11.4
Jonas Valanciunas,9652.3,25.5,212.09,115.30308640000001,69.5,13.51,9.45,1.21,1.72,0.11510000000000001,0.2652,0.21139999999999998,0.616,0.07379999999999998,14.1
Jonathan Isaac,10433.666666666666,21.0,209.12666666666667,98.27826666666668,45.333333333333336,8.966666666666667,5.333333333333333,1.0666666666666667,-2.3,0.04433333333333326,0.15666666666666665,0.16333333333333333,0.5180000000000001,0.06066666666666667,5.0
Jonathan Kuminga,12216.0,19.0,200.66,102.0582,70.0,9.3,3.3,0.9,1.9,0.047,0.139,0.2269999999999999,0.6,0.087,9.9
Jordan Clarkson,10198.625,26.5,194.6275,87.486557,75.0,15.3,3.2875,2.5625,-3.0625,0.030749999999999975,0.09387499999999999,0.25137499999999996,0.53825,0.16175,20.8
Jordan Goodwin,12231.0,23.0,190.5,90.7184,2.0,0.0,0.5,0.0,-110.0,0.0,0.2,0.25,0.0,0.0,6.6
Jordan McLaughlin,11423.666666666666,25.0,180.34,83.91452,47.666666666666664,5.466666666666666,1.7333333333333334,3.6333333333333333,-3.233333333333333,0.017666666666666667,0.08133333333333333,0.133,0.5413333333333333,0.2843333333333333,3.7
Jordan Nwora,11830.0,22.5,203.2,102.0582,46.0,6.800000000000001,2.8,0.6,-1.65,0.0315,0.1545,0.2205,0.546,0.055499999999999994,8.7
Jordan Poole,11533.333333333334,22.0,193.04,87.996848,61.333333333333336,13.1,2.433333333333333,2.766666666666667,-0.2999999999999998,0.0123333333333333,0.085,0.23266666666666666,0.5443333333333333,0.17600000000000002,20.4
Jordan Schakel,12227.0,24.0,198.12,90.7184,4.0,1.3,2.0,0.0,7.9,0.063,0.188,0.191,0.21,0.0,1.5
Jose Alvarado,12226.0,24.0,182.88,81.19296800000001,54.0,6.1,1.9,2.8,7.3,0.0289999999999999,0.094,0.174,0.52,0.261,9.0
Josh Christopher,12232.0,20.0,190.5,97.52228,74.0,7.9,2.5,2.0,-9.2,0.037,0.103,0.205,0.534,0.17,5.8
Josh Giddey,12225.0,19.0,203.2,92.98636,54.0,12.5,7.8,6.4,-8.3,0.052,0.175,0.218,0.478,0.325,16.6
Josh Green,11912.5,20.5,195.58,90.7184,53.0,3.7,2.2,0.95,2.8,0.054,0.1075,0.12099999999999995,0.534,0.0965,9.1
Josh Hart,10964.0,25.0,195.58,97.52228,59.2,9.98,5.92,2.1599999999999997,-1.94,0.030199999999999984,0.17279999999999998,0.146,0.5721999999999999,0.1062,9.8
Josh Okogie,11295.0,21.5,193.04,96.50169799999999,61.0,6.1,2.8,1.1,-2.45,0.042,0.092,0.1325,0.5237499999999999,0.07375,7.3
Josh Richardson,10423.714285714286,25.0,197.03142857142856,90.7184,62.57142857142857,11.757142857142856,3.1,2.6142857142857143,1.957142857142857,0.023999999999999987,0.08271428571428571,0.17657142857142857,0.5417142857142857,0.1285714285714286,10.1
Joshua Primo,12234.0,19.0,193.04,85.728888,50.0,5.8,2.3,1.6,-3.3,0.031,0.079,0.152,0.487,0.111,7.0
Jrue Holiday,8939.307692307691,26.0,192.45384615384617,90.36948307692309,64.53846153846153,16.138461538461538,3.9923076923076923,6.476923076923077,2.5615384615384613,0.028615384615384598,0.09746153846153846,0.2316923076923077,0.5367692307692308,0.29838461538461536,19.3
Juan Toscano-Anderson,11531.333333333334,28.0,198.12,94.800728,46.333333333333336,5.033333333333333,3.6,2.1666666666666665,-1.7666666666666668,0.028999999999999998,0.15933333333333333,0.12566666666666668,0.5886666666666667,0.16833333333333333,3.0
Juancho Hernangomez,10658.333333333334,23.5,205.74,100.697424,49.5,5.083333333333333,3.25,0.6333333333333333,-2.1999999999999997,0.052833333333333336,0.16466666666666666,0.141,0.5486666666666666,0.057333333333333326,2.9
Julius Randle,10177.75,23.5,204.7875,113.398,64.75,15.9625,8.1625,3.1625,-13.475,0.05562499999999999,0.207,0.2445,0.512875,0.16249999999999998,25.1
Justin Champagnie,12165.0,21.0,198.12,93.439952,36.0,2.3,2.0,0.3,7.4,0.111,0.126,0.111,0.5710000000000001,0.051,2.2
Justin Holiday,9887.333333333334,28.88888888888889,198.12,82.95693688888889,64.0,8.088888888888889,2.7333333333333334,1.488888888888889,-1.1888888888888889,0.014333333333333313,0.10433333333333333,0.16355555555555554,0.5195555555555555,0.09777777777777777,4.5
Justin Jackson,10952.2,25.0,202.69199999999998,97.97587200000001,51.0,5.74,2.2199999999999998,0.9800000000000001,-5.32,0.0224,0.1182,0.16040000000000001,0.5132,0.096,0.9
Justise Winslow,10416.285714285714,23.0,199.57142857142858,101.47501028571428,45.0,8.785714285714286,5.214285714285714,2.7714285714285714,1.4714285714285715,0.04071428571428571,0.15957142857142856,0.18114285714285713,0.4587142857142857,0.15071428571428572,6.8
Jusuf Nurkic,10181.125,23.5,212.4075,128.423235,51.375,12.4125,8.5875,2.4,1.9375,0.10699999999999997,0.24987499999999999,0.2365,0.5345,0.145625,13.3
KZ Okpala,11514.666666666666,22.0,203.19999999999996,97.52227999999998,21.0,2.533333333333333,1.5999999999999999,0.4666666666666666,-11.933333333333332,0.043000000000000003,0.12733333333333333,0.11933333333333333,0.5213333333333333,0.07299999999999997,1.3
Kai Jones,12173.0,21.0,208.28,100.243832,21.0,1.0,0.5,0.2,-11.1,0.045,0.114,0.15,0.628,0.103,3.4
Karl-Anthony Towns,10414.0,23.0,212.27142857142857,111.97242514285713,68.85714285714286,23.571428571428573,11.242857142857144,3.2857142857142856,1.0999999999999999,0.08885714285714284,0.252,0.26599999999999996,0.6242857142857143,0.15885714285714284,20.8
Kawhi Leonard,9158.4,25.5,200.66,103.418976,57.6,19.05,6.2700000000000005,2.9,9.6,0.043099999999999986,0.1728,0.2506,0.5949,0.15230000000000002,23.8
Keita Bates-Diop,11265.0,24.5,203.83499999999998,103.872568,40.75,4.95,2.8,0.6,-5.6499999999999995,0.03924999999999997,0.14425,0.146,0.531,0.06125,9.7
Keldon Johnson,11509.666666666666,21.0,196.42666666666665,99.79024,53.666666666666664,12.966666666666667,5.166666666666667,1.5999999999999999,3.2000000000000006,0.036333333333333336,0.15233333333333332,0.18766666666666657,0.614,0.08133333333333333,22.0
Kelly Olynyk,9931.888888888889,27.0,212.51333333333335,108.71088266666668,67.77777777777777,10.033333333333333,5.022222222222222,2.0777777777777775,0.9444444444444444,0.0581111111111111,0.182,0.19533333333333333,0.5868888888888889,0.145,12.5
Kelly Oubre Jr.,10407.0,23.0,200.29714285714286,92.59756685714287,68.42857142857143,12.299999999999999,4.428571428571429,1.0142857142857142,-2.0714285714285716,0.037142857142857144,0.13842857142857143,0.19828571428571426,0.5367142857142857,0.05728571428571427,20.3
Kemba Walker,9431.363636363636,27.0,184.72727272727272,83.46092800000001,67.36363636363636,18.900000000000002,3.7636363636363637,5.154545454545455,-1.2454545454545454,0.017181818181818173,0.10572727272727271,0.262,0.5354545454545454,0.2680909090909091,8.0
Kendrick Nunn,11164.5,24.5,187.96,86.18248,61.5,14.95,2.95,2.95,0.39999999999999997,0.012,0.0875,0.22049999999999997,0.565,0.161,7.1
Kenrich Williams,11258.0,25.5,198.755,95.25432,50.0,6.25,4.55,1.95,-2.35,0.05474999999999997,0.1385,0.12675,0.51125,0.12325,8.0
Kentavious Caldwell-Pope,9923.777777777777,25.0,195.58,92.83516266666668,75.88888888888889,11.544444444444444,3.155555555555556,1.6888888888888889,-0.6000000000000001,0.021111111111111112,0.08833333333333332,0.16744444444444445,0.5436666666666666,0.08188888888888889,10.8
Kenyon Martin Jr.,11879.0,20.5,196.85000000000002,97.52228,62.0,9.05,4.6,1.2000000000000002,-9.2,0.055,0.14500000000000002,0.156,0.5965,0.0795,12.7
Keon Johnson,12190.0,20.0,193.04,83.91452,37.0,7.2,2.2,2.1,-19.0,0.031,0.083,0.207,0.4529999999999999,0.174,4.7
Kessler Edwards,12196.0,21.0,200.66,92.079176,48.0,5.9,3.6,0.6,-3.3,0.043,0.124,0.132,0.516,0.04,2.8
Kevin Durant,8287.714285714286,25.642857142857142,206.10285714285715,106.27012571428573,67.07142857142857,27.099999999999998,7.1000000000000005,4.392857142857143,6.3500000000000005,0.02114285714285714,0.17878571428571427,0.29764285714285715,0.6195,0.20249999999999999,29.1
Kevin Huerter,11244.5,21.5,200.66,87.089664,68.5,11.475,3.525,3.225,-0.7,0.019249999999999975,0.09525,0.16449999999999992,0.5449999999999999,0.14900000000000002,15.2
Kevin Knox II,11244.5,20.5,201.93,97.52228,53.0,6.550000000000001,2.575,0.7000000000000001,-9.875,0.03025,0.11899999999999997,0.18249999999999997,0.49324999999999997,0.06925,6.6
Kevin Love,8678.42857142857,26.5,207.19142857142856,114.79117542857144,58.0,17.507142857142856,10.742857142857144,2.3428571428571425,-0.8714285714285713,0.08457142857142856,0.29071428571428565,0.2416428571428571,0.5649285714285714,0.12349999999999998,8.2
Kevin Porter Jr.,11489.333333333334,21.0,193.04,92.079176,45.666666666666664,14.066666666666668,3.8000000000000003,4.8999999999999995,-10.166666666666666,0.020666666666666667,0.11,0.2293333333333333,0.5313333333333333,0.24733333333333332,19.2
Kevon Looney,10396.857142857143,23.0,205.74,100.17903314285715,52.42857142857143,4.014285714285714,4.1,1.0857142857142856,-4.499999999999999,0.1147142857142857,0.19399999999999998,0.127,0.5691428571428572,0.09157142857142857,7.0
Khem Birch,10937.6,27.0,205.74,104.50759680000002,52.4,5.0200000000000005,4.56,0.9800000000000001,-1.3599999999999999,0.10559999999999994,0.1534,0.12179999999999998,0.5748,0.08259999999999999,2.2
Khris Middleton,9691.9,25.5,201.93,101.9221224,65.1,16.43,4.6899999999999995,3.6399999999999997,4.26,0.0195,0.1357,0.22529999999999997,0.5685,0.17309999999999998,15.1
Killian Hayes,11916.5,19.5,195.58,88.45044,46.0,6.85,2.95,4.75,-10.2,0.014499999999999999,0.1,0.16949999999999998,0.4415,0.271,10.3
Kira Lewis Jr.,11927.5,20.5,185.42,77.11064,39.0,6.15,1.4500000000000002,2.15,-6.6499999999999995,0.0175,0.07350000000000001,0.1925,0.47150000000000003,0.215,4.6
Klay Thompson,9054.0,26.22222222222222,200.3777777777778,96.26230222222222,71.88888888888889,19.5,3.488888888888889,2.3555555555555556,7.822222222222223,0.015222222222222212,0.09344444444444443,0.25166666666666665,0.57,0.11366666666666664,21.9
Kobi Simmons,10102.0,20.5,193.04,77.11064,16.5,3.05,0.8,1.05,24.85,0.0105,0.031,0.0815,0.245,0.0785,1.0
Kris Dunn,10643.666666666666,25.5,191.76999999999998,93.36435333333334,40.833333333333336,7.45,3.183333333333333,3.983333333333333,-10.316666666666666,0.0155,0.12633333333333333,0.17716666666666667,0.42966666666666664,0.23766666666666666,13.2
Kristaps Porzingis,10383.5,23.0,220.98,108.86208,56.166666666666664,19.3,7.933333333333334,1.6166666666666665,0.85,0.057999999999999975,0.1968333333333333,0.26699999999999996,0.5521666666666667,0.08566666666666667,23.2
Kyle Anderson,10164.375,24.5,205.74,104.32616,63.125,6.475,4.3375,2.2625,2.1875,0.03362499999999999,0.179625,0.141875,0.526375,0.14875,9.4
Kyle Kuzma,10929.0,24.0,205.74,100.0623952,68.4,15.52,6.18,2.2,-1.0599999999999998,0.0358,0.1572,0.2218,0.5438000000000001,0.10879999999999998,21.2
Kyle Lowry,8219.8125,28.5,183.03875,90.264808,63.9375,14.4375,4.35625,6.25625,4.31875,0.030249999999999992,0.12418749999999999,0.20681249999999998,0.5661875,0.300125,11.2
Kyrie Irving,9425.272727272728,25.0,189.80727272727273,87.62572727272727,55.54545454545455,23.472727272727273,3.963636363636364,5.754545454545454,2.1545454545454543,0.02481818181818181,0.09718181818181816,0.2905454545454545,0.578,0.28763636363636363,27.1
LaMelo Ball,11854.0,19.5,199.39,81.64656,63.0,17.9,6.300000000000001,6.85,-0.8,0.041499999999999954,0.159,0.259,0.5465,0.3315,23.3
Lamar Stevens,11855.0,23.5,198.12,104.32616,51.5,5.1,2.5,0.6499999999999999,-5.8500000000000005,0.046,0.12849999999999995,0.16049999999999995,0.5325,0.07250000000000001,5.3
Landry Shamet,11244.0,23.5,193.675,85.95568399999999,65.5,9.0,1.8,1.65,3.0,0.00825,0.06424999999999997,0.15024999999999997,0.578,0.09524999999999997,8.7
Larry Nance Jr.,10401.142857142857,26.0,203.56285714285715,107.24210857142857,56.57142857142857,8.157142857142857,6.471428571428571,1.9571428571428573,-4.371428571428571,0.07971428571428572,0.19457142857142853,0.14057142857142857,0.5791428571428572,0.11442857142857142,6.8
Lauri Markkanen,10955.0,23.0,212.852,107.954896,56.4,15.4,6.76,1.26,-3.08,0.0356,0.18899999999999997,0.21159999999999995,0.5732,0.0648,25.6
LeBron James,7512.0,28.0,203.60105263157894,112.4430694736842,71.89473684210526,27.110526315789475,7.5,7.368421052631579,6.7,0.035052631578947356,0.18347368421052632,0.31294736842105264,0.5896842105263158,0.352,28.9
Leandro Bolmaro,12107.0,21.0,198.12,90.7184,35.0,1.4,1.2,0.6,0.2,0.062,0.107,0.122,0.419,0.118,0.4
Lindell Wigginton,12106.0,24.0,185.42,85.728888,19.0,4.2,1.3,1.2,-11.8,0.015,0.106,0.183,0.524,0.1669999999999999,7.1
Lindy Waters III,12105.0,24.0,198.12,97.52228,25.0,8.0,2.9,1.0,-4.7,0.012,0.14,0.166,0.562,0.078,5.2
Lonnie Walker IV,11331.25,21.5,194.31,92.64616600000001,52.0,8.075,2.125,1.375,-8.5,0.010499999999999999,0.105,0.20249999999999996,0.497,0.11849999999999997,11.7
Louis King,11618.333333333334,22.0,200.66,92.98636,8.666666666666666,4.6000000000000005,1.7333333333333334,0.9666666666666667,-1.4000000000000001,0.022000000000000002,0.13033333333333333,0.18300000000000002,0.49533333333333324,0.14333333333333334,20.0
Luguentz Dort,11608.333333333334,22.0,190.5,97.52227999999998,46.333333333333336,12.666666666666666,3.3666666666666667,1.4000000000000001,-3.633333333333333,0.024333333333333332,0.08499999999999996,0.19499999999999998,0.52,0.074,13.7
Luka Doncic,11366.5,21.5,200.66,102.965384,66.0,26.525,8.575,8.025,2.4,0.03025,0.21349999999999997,0.34225,0.5720000000000001,0.4135,32.4
Luka Garza,12098.0,23.0,208.28,110.222856,32.0,5.8,3.1,0.6,-6.3,0.13,0.1159999999999999,0.195,0.535,0.086,6.5
Luka Samanic,11382.0,20.5,208.28,102.965384,18.0,4.5,2.7,1.25,3.4000000000000004,0.0345,0.16249999999999995,0.183,0.484,0.1275,9.9
Luke Kennard,11026.2,24.0,195.58,92.8956416,59.4,10.66,2.94,2.28,1.02,0.010999999999999979,0.1076,0.17339999999999997,0.5871999999999999,0.1336,9.3
Luke Kornet,11026.4,24.0,217.42399999999998,113.398,29.6,5.0200000000000005,2.5,0.96,-0.040000000000000216,0.05219999999999998,0.13699999999999998,0.15539999999999995,0.5206000000000001,0.10139999999999998,3.8
Mac McClung,12094.0,23.0,187.96,83.91452,2.0,4.0,1.5,0.5,19.2,0.0,0.107,0.1639999999999999,0.621,0.059,12.5
Malachi Flynn,11895.5,23.5,185.42,79.3786,45.5,5.9,1.95,2.25,-4.1,0.013000000000000001,0.10549999999999995,0.16999999999999998,0.486,0.20500000000000002,4.6
Malcolm Brogdon,10716.333333333334,26.5,195.58,101.75580533333334,55.5,15.933333333333332,4.316666666666666,4.916666666666667,2.1166666666666667,0.027166666666666617,0.11066666666666664,0.22066666666666665,0.5676666666666667,0.24216666666666667,14.9
Malcolm Hill,12127.0,26.0,198.12,99.79024,19.0,3.8,1.8,0.4,-7.3,0.051,0.118,0.118,0.619,0.05,1.0
Malik Beasley,10703.666666666666,22.5,194.31000000000003,86.78726933333333,56.0,10.200000000000001,2.4,1.25,1.8,0.02066666666666665,0.09516666666666666,0.19766666666666666,0.5506666666666667,0.09016666666666667,12.7
Malik Monk,11024.2,22.0,190.5,90.7184,61.8,10.28,2.32,2.02,-4.779999999999999,0.014600000000000002,0.09340000000000001,0.22379999999999994,0.5382,0.15760000000000002,13.5
Mamadi Diakite,11914.0,24.5,205.74,103.418976,13.5,3.7,3.45,0.4,0.2999999999999998,0.068,0.188,0.139,0.5085,0.0485,2.6
Marcus Morris Sr.,11028.8,30.0,204.21599999999998,101.9674816,60.4,14.6,5.0,1.46,0.6,0.026799999999999963,0.1464,0.21259999999999998,0.5683999999999999,0.07819999999999996,11.2
Marcus Smart,10152.25,24.5,192.405,99.79024,65.0,10.5875,3.6125,4.5,4.625,0.028874999999999998,0.09412499999999997,0.172625,0.5105,0.20737499999999998,11.5
Markelle Fultz,11029.0,22.0,192.024,93.1677968,26.2,10.22,3.18,4.58,-1.8199999999999998,0.029199999999999983,0.10079999999999997,0.2264,0.472,0.304,14.0
Markieff Morris,9460.545454545454,27.0,207.35636363636365,111.13004,65.0,10.509090909090908,4.945454545454545,1.5636363636363635,-1.0909090909090908,0.05281818181818181,0.16736363636363635,0.2053636363636363,0.5255454545454545,0.10163636363636362,3.8
Marko Simonovic,12156.0,22.0,210.82,99.79024,9.0,1.9,1.1,0.0,1.2,0.122,0.119,0.247,0.428,0.0,0.9
Marvin Bagley III,11391.0,21.5,210.82,106.480722,41.5,13.625,7.375,0.9,-6.2749999999999995,0.08749999999999998,0.19225,0.22624999999999998,0.5447500000000001,0.054,12.0
Mason Plumlee,9950.333333333334,28.0,210.82,111.48283377777778,73.44444444444444,8.288888888888888,6.644444444444445,2.466666666666667,-0.922222222222222,0.09577777777777777,0.2121111111111111,0.16599999999999998,0.6004444444444444,0.1581111111111111,10.8
Matisse Thybulle,11637.666666666666,24.0,195.58,91.171992,65.33333333333333,4.766666666666667,1.9333333333333333,1.0999999999999999,3.6,0.027333333333333334,0.061,0.09766666666666667,0.547,0.06933333333333334,4.1
